KOI Name,Minimum,Maximum,Mean,Std,IQR,Skew,Kurtosis,Q1,Q2,Slope,Amplitude,MAD,Residual Bright Faint Ratio,Median,Period,Time of Transit Epoch,First Transit Time (BJD),Impact Parameter,Duration,Transit Depth,r/R,Fitted Stellar Density,Planet Radius,Semi-major Axis,Inclination,Teq,Insolation Flux,a/R,Limb Darkening Coeff1,Limb Darkening Coeff2,Limb Darkening Coeff3,Limb Darkening Coeff4,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Max single event sigma,Max Multievent sigma,Transit Model SNR,KOI count
K04934.01,-0.5458099842071533,0.11975999921560287,-0.008265548385679722,0.06764879822731018,0.010249999788356943,-4.5616536140441895,20.831460170930733,-0.00025000001187436277,0.0044200001284480095,5.254868273216071e-08,0.3327849805355072,0.0051100002601742744,143.08111135837953,0.0044200001284480095,0.7906069,132.077067,2454965.077,1.198,3.3996,689.2,0.229,0.06679,17.97,0.015,23.05,1503.0,1201.17,1.3019999999999998,0.557,0.161,0.0,0.0,4994.0,4.62,-0.1,0.72,0.8029999999999999,3.1630000000000003,10.656,133.3,1.0
K03735.01,-42.392520904541016,7.3101701736450195,-0.0414116270840168,1.5498939752578735,0.0,-15.286019325256348,279.0782287787928,0.0,0.0,-1.8704035908781064e-06,24.85134506225586,0.0,129.74837785906666,0.0,8.096939227,132.646466,2454965.646,0.7859999999999999,2.8833,142891.0,0.442,5.051080000000002,68.48,0.084,88.27,1194.0,481.48,25.97,0.289,0.31,0.0,0.0,6572.0,4.208,-0.28,1.418,1.19,70.50399999999998,327.842,177.9,1.0
K01028.01,-1.91143000125885,0.2981899976730347,-0.011554510332643986,0.11978305876255035,0.010689999908208849,-9.277552604675293,91.97918545073351,-0.006719999946653843,-0.001979999942705035,2.7697739101483226e-08,1.1048099994659424,0.0051899999380111686,237.3769127833252,-0.001979999942705035,8.09695764,140.74216,2454973.742,1.165,3.319,283.5,0.182,0.01755,34.0,0.08199999999999999,72.77,1197.0,484.58,3.93,0.353,0.29,0.0,0.0,5949.0,4.024,0.02,1.707,1.122,9.831,31.485,35.4,1.0
K06261.01,-0.11236999928951263,0.10830999910831453,-0.0026384610682725906,0.01093344297260046,4.9999998736893765e-05,-1.7642863988876345,17.017984550763618,-4.9999998736893765e-05,0.0,-1.4318035487693545e-08,0.11033999919891356,0.0,13.756377758160431,0.0,2.43574046,133.47404,2454966.474,0.997,22.25,6223.0,0.127,0.0043,24.62,0.041,25.56,2102.0,4614.94,1.105,0.235,0.338,0.0,0.0,7239.0,4.129,0.02,1.781,1.558,4.309,14.6,74.6,1.0
K03670.01,-34.74264144897461,21.13633918762207,-0.052710503339767456,1.694288969039917,0.0,-8.13818359375,149.9083804901081,0.0,0.0,4.9872856718174414e-08,27.939491271972656,0.0,18.74579824359961,0.0,2.64830047,133.03487900000002,2454966.035,0.873,2.6395,12668.0,0.125,0.45328,126.54,0.046,80.89,3042.0,20225.84,5.52,0.614,0.126,0.0,0.0,4839.0,2.761,-0.04,9.278,1.808,76.39699999999998,480.287,79.8,1.0
K08085.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K07628.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06263.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K00988.01,-6.045750141143799,2.4367899894714355,-0.0016088715055957437,0.2819956839084625,0.0032500001252628863,-8.653842926025389,107.31350420797372,-0.002460000105202198,-0.0006799999973736702,-5.77822389184684e-09,4.241270065307616,0.0016499999910593033,9.674830187481577,-0.0006799999973736702,10.38122447,268.02421,2455101.024,0.319,2.715,801.5,0.026,4.05514,2.18,0.087,89.36,672.0,48.37,28.48,0.568,0.153,0.0,0.0,5095.0,4.566,0.02,0.78,0.816,12.496,68.877,41.9,2.0
K00988.02,-3.4120900630950928,1.6235599517822266,-0.0005627409555017948,0.15572357177734375,0.0006600000197067858,-12.860008239746096,228.3807867576765,-0.0006600000197067858,-0.00025000001187436277,-2.377731443913717e-09,2.517825126647949,0.00031000000308267767,11.679210328160968,-0.00025000001187436277,24.5709023,135.87209,2454968.872,0.945,3.587,764.2,0.033,0.32657,2.82,0.155,87.52,505.0,15.33,21.8,0.568,0.153,0.0,0.0,5095.0,4.566,0.02,0.78,0.816,8.849,34.578,26.3,2.0
K07629.01,-0.3696799874305725,0.1058500036597252,-0.017501033842563633,0.05670655518770217,0.013640000019222498,-2.6205272674560547,5.955589698175707,-0.007089999970048666,0.0,1.0320848626754741e-07,0.23776499927043915,0.0067599997855722896,36.64572759812522,0.0,0.5421226170000001,131.98408,2454964.984,0.108,1.283,88.3,0.009000000000000001,2.29284,0.94,0.013,88.11,2238.0,5914.13,3.29,0.419,0.256,0.0,0.0,5875.0,4.476,0.18,0.998,1.088,5.224,13.561,16.3,1.0
K07630.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K04709.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02033.01,-2.3966600894927983,0.5896999835968018,-0.006382044404745102,0.12772968411445618,0.006289999932050705,-12.618596076965332,171.91083396340457,-0.006289999932050705,-0.002339999889954925,-2.983497509474735e-08,1.4931800365447998,0.003079999936744571,61.05144742164445,-0.002339999889954925,16.54081386,133.95273999999998,2454966.953,0.688,2.5996,370.0,0.019,3.36721,1.57,0.118,88.92,570.0,24.87,36.5,0.568,0.153,0.0,0.0,5064.0,4.572,0.0,0.769,0.8059999999999999,6.1960000000000015,27.847,32.8,1.0
K04935.01,-1.0310200452804563,0.2338500022888184,-0.013417440466582777,0.047579411417245865,0.012845000135712327,-3.891048431396485,33.95482221269575,-0.015250000171363354,-0.007139999885112047,8.731232101842518e-08,0.6324350237846375,0.005859999917447567,8.040009768636168,-0.007139999885112047,24.5714867,156.0157,2454989.016,0.978,29.96,506.4,0.029,0.00035,3.04,0.16399999999999998,64.05,637.0,39.0,2.24,0.345,0.292,0.0,0.0,5977.0,4.462,-0.22,0.956,0.967,3.788,9.972,31.1,1.0
K06264.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,1.40469182,131.552084,2454964.552,0.597,6.26327,702439.0,1.068,0.46311,217.25,0.028,80.56,2263.0,6187.57,3.642,0.328,0.306,0.0,0.0,6230.0,4.043,0.22,1.863,1.396,1946.652,18140.393,2651.1,1.0
K04936.01,-215.18191528320312,163.85276794433594,-0.5104673504829407,17.314393997192386,0.4490000009536743,-2.62601375579834,20.825824072934527,0.0,0.0,3.4176126215789564e-06,189.517333984375,0.054260000586509705,10.353640651201408,0.0,0.6811377959999999,131.57697,2454964.577,0.968,2.7287,105189.0,0.485,0.59875,45.75,0.014,66.72,2025.0,3995.23,2.449,0.35600000000000004,0.28600000000000003,0.0,0.0,5872.0,4.474,-0.58,0.8640000000000001,0.8109999999999999,486.822,6145.996,432.5,1.0
K02610.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02610.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06265.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,10.306982793,143.73316409999995,2454976.733,0.564,11.4277,341790.0,0.611,0.20326,81.21,0.09,86.91,960.0,200.8,10.451,0.335,0.295,0.0,0.0,5912.0,4.225,-0.3,1.217,0.907,2805.146,12864.678,3691.9,1.0
K00151.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K03549.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,54.585000886463405,0.0,204.0329342,253.536626,2455086.537,0.49,17.5623,411374.0,0.652,1.24687,57.35,0.654,89.8,272.0,1.29,140.0,0.434,0.243,0.0,0.0,5553.0,4.577,-0.16,0.8059999999999999,0.903,2058.695,2607.341,884.9,1.0
K02053.01,-1.1155200004577637,0.32030999660491943,-0.0116404565051198,0.12705983221530914,0.01856000022962689,-5.467904090881348,32.501644892237195,-0.011500000022351742,-0.003719999920576811,1.6305848020301525e-08,0.7179149985313416,0.008549999445676805,27.371144751025177,-0.003719999920576811,13.12162167,133.39526,2454966.395,0.807,3.6138,196.9,0.014,0.5475399999999999,1.99,0.112,87.29,913.0,164.48,17.08,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.277,1.094,5.365,27.21,32.7,2.0
K02053.02,-1.5567400455474854,0.5061900019645691,-0.006988831330090761,0.122959665954113,0.00706999984686263,-8.451804161071777,82.1504357066124,-0.007319999858736992,-0.003500000108033419,-4.677219707677139e-09,1.0314650535583496,0.003500000108033419,23.4301204658636,-0.003500000108033419,4.6126736,132.7757,2454965.776,0.755,3.0643,133.2,0.011,0.42038,1.6,0.056,84.44,1294.0,663.8,7.79,0.324,0.303,0.0,0.0,6140.0,4.265,0.0,1.277,1.094,5.74,28.707,34.3,2.0
K07631.01,-0.28349000215530396,0.05000999942421913,-0.009721669368445872,0.04123890027403832,0.008230000035837294,-3.3083624839782715,10.082609702877326,-0.0027699999045580626,0.000750000006519258,-3.931968870167225e-08,0.1667499989271164,0.004129999782890081,75.83499237127408,0.000750000006519258,0.983304511,132.48478,2454965.485,0.477,1.78,79.9,0.008,1.08608,1.1,0.021,82.82,2121.0,4774.53,3.815,0.334,0.302,0.0,0.0,6363.0,4.386,0.21,1.198,1.273,4.222,8.494,10.1,1.0
K06266.01,-34.127609252929695,2.752500057220459,-0.28804484009742737,0.614067792892456,0.5355050005018711,-4.034327030181885,146.17855377360252,-0.4939000010490418,-0.20661999285221105,3.7174005307489882e-06,18.440053939819336,0.26906999945640564,2.460416941054978,-0.20661999285221105,1.109841858,132.16559850000002,2454965.166,0.12,8.11952,300713.0,0.507,0.09579,177.78,0.024,86.26,2944.0,17830.7,1.841,0.389,0.273,0.0,0.0,5788.0,3.607,-0.04,3.2110000000000003,1.52,1067.138,8039.847,2082.6,1.0
K01004.01,-1.9814800024032595,0.32840999960899353,-0.03256876766681671,0.16596761345863342,0.02450000075623393,-5.035422801971436,27.65037752564034,-0.019200000911951058,-0.0007800000021234156,-3.561156742299757e-07,1.1549450159072876,0.013930000364780426,87.19875960526876,-0.0007800000021234156,1.838514968,352.72266,2455185.723,0.045,2.7391,2721.7,0.047,0.88118,4.86,0.03,89.53,1426.0,974.1,5.4,0.41,0.26,0.0,0.0,5751.0,4.508,0.14,0.94,1.038,44.214,272.29400000000004,63.7,1.0
K05982.01,-157.75547790527344,87.47575378417969,-0.7044535875320435,13.723139762878418,0.9817150086164474,-3.2514164447784424,24.239247510593238,-0.6521250009536743,-0.16249999403953552,-1.8394585295751322e-05,122.61561584472656,0.4907899796962738,8.682229614268124,-0.16249999403953552,1.838514245,132.101259,2454965.101,0.947,3.2601,118965.0,0.5,0.7623,57.6,0.028,79.4,1572.0,1447.16,5.145,0.373,0.279,0.0,0.0,5799.0,4.3260000000000005,-0.3,1.055,0.861,210.582,2077.959,470.0,1.0
K01020.01,-57.974159240722656,23.47854995727539,-0.0388944186270237,2.404873847961426,0.044789998792111874,-14.07697296142578,289.27870817009045,-0.04005999863147736,-0.002899999963119626,-6.045449187672336e-08,40.726356506347656,0.014030001126229765,13.654922964487342,-0.002899999963119626,54.35635067,164.070221,2454997.07,1.142,6.4345,10510.4,0.28300000000000003,0.34558,38.81,0.29,88.27,566.0,24.18,37.79,0.324,0.303,0.0,0.0,6161.0,4.2810000000000015,0.0,1.255,1.095,143.82399999999996,570.4019999999998,628.1,1.0
K04937.01,-0.393310010433197,0.11919999867677687,-0.01603393815457821,0.06898516416549683,0.016180000267922882,-3.022810935974121,8.361144770048744,-0.008320000022649765,0.0,-1.0523432328311079e-07,0.25625500082969666,0.00812000036239624,47.55950946577485,0.0,1.8437362,132.23042,2454965.23,1.189,21.04,341.1,0.208,0.0098,25.26,0.03,10.01,1628.0,1655.74,1.208,0.359,0.287,0.0,0.0,6032.0,4.3580000000000005,-0.04,1.114,1.033,3.6,16.576,83.4,1.0
K04938.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K06267.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K02682.01,-9.60060977935791,1.4784200191497805,-0.02266281470656395,0.3809822201728821,0.012670000083744526,-14.540715217590332,232.65556963798764,-0.012670000083744526,0.0,-4.343728672637538e-07,5.539515018463135,0.005650000181049109,193.52987042606938,0.0,8.53161917,136.27763000000002,2454969.278,1.118,2.9596,65744.0,0.5,2.78973,54.6,0.08199999999999999,87.1,891.0,148.92,22.1,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,15.512,90.878,86.1,1.0
K03712.01,-45.75878143310547,18.88157081604004,-0.32338228821754456,3.4652016162872314,0.11224500089883804,-5.583043575286865,44.845035526645184,-0.11224500089883804,0.0,7.376273807730052e-06,32.320175170898445,0.0,19.1885267557962,0.0,3.1870872410000004,132.8582,2454965.858,0.665,7.2897,129093.0,0.359,0.12597,928.96,0.06,80.61,4037.0,62743.06,4.074,0.6729999999999999,0.09,0.0,0.0,4599.0,2.137,0.07,23.673,2.799,99.29,767.7460000000003,197.0,1.0
K03461.01,-0.8269799947738647,0.175929993391037,-0.004149702377617359,0.04415018856525421,0.002580000102170743,-10.860438346862793,123.91673431463593,-0.002460000105202198,-0.0013200000394135716,1.2785111951887492e-10,0.5014550089836121,0.0013200000394135716,710.3671755956984,-0.0013200000394135716,18.79852,138.02082,2454971.021,0.936,4.795,487.4,0.026,0.10778,2.04,0.124,85.75,509.0,15.82,12.63,0.619,0.114,0.0,0.0,4808.0,4.589,-0.1,0.715,0.723,3.387,9.504,11.2,2.0
K03461.02,-0.7199100255966187,0.11880999803543092,-0.002841036999598145,0.03523213416337967,0.002069999958621338,-11.711624145507812,144.9983226440603,-0.0016599999507889152,-0.0007699999841861428,5.915069153192714e-09,0.4193600118160248,0.0009800000116229057,617.3108830711863,-0.0007699999841861428,3.18740907,132.8032,2454965.8030000003,0.14400000000000002,6.19,137.5,0.01,0.1173,0.81,0.038,87.93,919.0,168.43,3.979,0.619,0.114,0.0,0.0,4808.0,4.589,-0.1,0.715,0.723,2.857,7.694,9.2,2.0
K03598.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,61.30953632676992,0.0,18.79862195,138.028268,2454971.028,0.524,7.4782,380204.0,0.634,1.40664,55.07,0.133,88.99,575.0,25.91,29.73,0.509,0.196,0.0,0.0,5334.0,4.585,-0.02,0.7959999999999999,0.893,337.862,1397.698,551.3,1.0
K04939.01,-3.785720109939575,3.673870086669922,-0.01209138985723257,0.2312443554401397,0.0,-5.868244647979736,154.59817476759952,0.0,0.0,4.486282981904728e-07,3.729794979095459,0.0,32.09387940686277,0.0,281.36926,215.41653,2455048.417,0.038,66.892,12435.0,0.098,0.01049,56.94,0.933,89.94,507.0,15.57,35.277,0.62,0.124,0.0,0.0,4818.0,3.125,0.1,5.303,1.366,12.138,15.945,135.6,1.0
K06268.01,-64.52413940429689,13.73511028289795,-0.6255657076835632,6.302388668060303,1.3155300170183182,-5.711171627044678,35.313859348321046,-0.4848100095987321,-0.08442000299692154,2.2105439247788696e-06,39.12962341308594,0.5052299499511719,59.81072679225375,-0.08442000299692154,7.234965722,134.582307,2454967.582,0.5479999999999999,7.0245,164848.0,0.391,0.37207,34.03,0.07,86.89,843.0,119.12,10.098,0.373,0.279,0.0,0.0,5653.0,4.573,-0.3,0.7979999999999999,0.868,335.43,2266.067,671.3,1.0
K03920.01,-1.0231699943542478,0.2929199934005737,-0.029824422672390938,0.1052207052707672,0.025840000249445442,-5.5821428298950195,34.328168630750945,-0.027990000322461128,-0.014179999940097332,-4.455922235503158e-08,0.6580449938774109,0.012470000423491001,31.97215563462249,-0.014179999940097332,14.46993942,141.81105,2454974.811,1.027,7.455,1235.3,0.087,0.01394,85.84,0.135,78.96,1713.0,2033.61,5.36,0.608,0.132,0.0,0.0,4735.0,2.715,0.0,9.043,1.5490000000000002,12.96,29.386,41.9,1.0
K02671.01,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,61.30953632676992,0.0,21.47642727,149.26156,2454982.262,0.006,5.5498,348130.0,0.545,3.90916,59.5,0.151,89.99,655.0,43.52,45.679,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,49.702,221.215,124.8,2.0
K03745.01,-23.95656967163086,3.585010051727295,-0.04906344786286354,0.8868741989135742,0.0,-17.136699676513672,326.80168073470725,0.0,0.0,5.964621933103104e-07,13.770790100097654,0.0,125.72280660929205,0.0,7.45306683,131.76434,2454964.764,10.337,4.7617,46552.0,9.563,7.4908,1044.28,0.075,68.35,932.0,178.53,28.0,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,56.63800000000001,193.37,84.3,1.0
K06269.01,-1.1593999862670898,0.4611499905586242,-0.006202016957104206,0.056508321315050125,0.004789999802596867,-5.033015251159668,53.47363327103172,-0.005789999850094318,-0.002959999954327941,3.5715785927561985e-08,0.8102749586105347,0.002249999903142452,11.303627065826845,-0.002959999954327941,7.45301717,131.77618,2454964.776,0.035,3.685,551.5,0.02,1.33568,37.37,0.097,89.87,2595.0,10730.53,15.77,0.687,0.081,0.0,0.0,4475.0,2.329,0.38,16.755,2.185,7.54,13.356,18.3,1.0
K04909.01,-0.41172999143600464,0.1379700005054474,-0.004311012104153633,0.03504181653261185,0.004209999926388264,-7.061805248260497,53.74450938224618,-0.002839999971911311,-0.0008099999977275727,-2.1816190438863294e-08,0.2748500108718872,0.0020800000056624413,117.08652765785044,-0.0008099999977275727,1.65320144,132.40988000000002,2454965.41,0.14800000000000002,1.525,132.1,0.01,3.95067,0.74,0.024,88.98,1059.0,296.8,8.3,0.6659999999999999,0.077,0.0,0.0,4544.0,4.609,-0.22,0.6609999999999999,0.647,3.347,8.309,6.7,1.0
K06270.01,-17.315580368041992,5.214159965515137,-0.14138315618038175,1.598079800605774,0.1751600056886673,-5.3072509765625,33.077645327956304,-0.1008400022983551,0.0,-3.7542203828597978e-06,11.264869689941404,0.09431999921798706,33.829822294189555,0.0,2.442941283,132.01146799999998,2454965.011,1.164,4.1847,37338.0,0.441,0.20225,48.18,0.036000000000000004,73.07,1352.0,788.17,4.0,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,52.25899999999999,494.116,229.7,1.0
K06271.01,-7.5825300216674805,1.5624799728393557,-0.026468925178051005,0.4082556366920471,0.0,-10.304117202758787,121.33890820971428,0.0,0.0,-1.86844603413761e-06,4.572504997253418,0.0,166.33682624832153,0.0,2.44295727,132.00292,2454965.003,1.242,4.0656,15298.0,0.406,0.11368,44.35,0.036000000000000004,67.88,1352.0,788.17,3.3,0.404,0.262,0.0,0.0,5780.0,4.438,0.0,1.0,1.0,21.272,104.934,85.5,1.0
K00363.01,-3.7227299213409424,0.7948300242424011,-0.05121343955397607,0.42688921093940735,0.06678999960422516,-4.43557071685791,20.41895395006464,-0.011464999988675116,0.012539999559521677,-2.897330086905477e-07,2.258780002593994,0.03103999979794025,70.15824595002329,0.012539999559521677,2.442945167,171.09721000000005,2455004.097,1.217,4.0145,677.9,0.246,0.01649,38.29,0.035,45.36,1587.0,1499.89,1.733,0.405,0.264,0.0,0.0,5657.0,4.121,0.06,1.4280000000000002,0.983,18.136,108.768,102.8,1.0
K00440.01,-3.811429977416992,1.0258699655532837,-0.015050129033625124,0.24275168776512146,0.015169999562203884,-9.590840339660645,104.58511766044724,-0.015169999562203884,-0.007340000011026859,6.233908479077167e-08,2.418649911880493,0.007340000011026859,33.72501909008596,-0.007340000011026859,15.90688891,177.9305,2455010.93,0.014,3.9879,924.7,0.027000000000000003,2.29229,2.35,0.116,89.97,588.0,28.32,31.3,0.575,0.15,0.0,0.0,5097.0,4.5539999999999985,0.08,0.797,0.8290000000000001,11.444,55.404,75.0,2.0
K00440.02,-4.588689804077148,1.3382099866867063,-0.014563453383743763,0.2510907351970673,0.025989999994635585,-9.022574424743652,90.10118964800036,-0.011359999887645245,-0.0013399999588727947,5.3640732049102637e-08,2.9634499549865723,0.01164000015705824,70.12809721498047,-0.0013399999588727947,4.973455252,170.88579099999995,2455003.886,0.8170000000000001,1.6519,741.6,0.028,2.28351,2.46,0.054000000000000006,86.75,867.0,133.55,14.4,0.575,0.15,0.0,0.0,5097.0,4.5539999999999985,0.08,0.797,0.8290000000000001,7.882999999999999,51.69300000000001,65.4,2.0
K04941.01,-1.4914599657058716,0.14541000127792358,-0.0006841057911515236,0.029178284108638763,0.0,-40.865928649902344,1745.130191340279,0.0,0.0,-2.4956519003144e-08,0.8184349536895752,0.0,1700.0828881632085,0.0,262.71162000000004,134.3692,2454967.369,0.019,7.72,1449.0,0.034,5.32474,3.69,0.76,90.0,272.0,1.29,268.8,0.453,0.233,0.0,0.0,5398.0,4.375,0.04,0.99,0.847,5.252000000000002,7.433,7.0,1.0
K03699.01,-27.056659698486328,8.54380989074707,-0.0781736671924591,1.3838070631027222,0.0,-10.571303367614746,137.49725041479743,0.0,0.0,1.5458844535150269e-06,17.800235748291016,0.0,55.89261931508665,0.0,3.31577795,131.53883000000002,2454964.539,0.633,4.2349,94567.0,0.3,0.55284,27.77,0.042,84.7,1104.0,349.78,6.849,0.442,0.24,0.0,0.0,5528.0,4.516,-0.14,0.8490000000000001,0.8640000000000001,57.822,356.52,124.6,1.0
K01003.01,-17.19845962524414,10.610039710998537,-0.06614943593740462,2.167938470840454,0.10392000339925288,-3.327953100204468,21.28254934370975,-0.09525000303983687,-0.02703000046312809,-1.1139911058295642e-06,13.90424919128418,0.055959999561309814,5.287367837078703,-0.02703000046312809,8.360616221,172.264978,2455005.265,0.21,7.5385,28066.3,0.151,0.24048000000000005,40.35,0.08900000000000001,88.75,1263.0,601.6,9.614,0.472,0.225,0.0,0.0,5463.0,3.79,0.34,2.445,1.3430000000000002,68.804,555.956,425.6,1.0
K01944.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K01944.02,-0.4793800115585327,0.3140699863433838,-0.0007731932564638555,0.05332925170660019,0.0021399999968707557,-3.2204210758209237,22.74252375128141,-0.0014400000218302011,-0.00018000000272877514,-1.2043292745371976e-08,0.3967249989509583,0.0010999999940395355,4.753673862335387,-0.00018000000272877514,8.3606759,138.81933999999998,2454971.819,0.259,6.287000000000001,194.8,0.013,0.26798,1.49,0.08,88.51,929.0,176.04,9.97,0.41,0.26,0.0,0.0,5771.0,4.374,0.06,1.068,0.984,4.989,12.588,17.7,2.0
K06272.01,-0.4462000131607056,0.0758500024676323,-0.006665275897830725,0.041197624057531364,0.003960000001825392,-6.173880577087402,39.50385714304022,-0.0027799999807029967,0.0,-8.482491686242279e-08,0.26102501153945923,0.00215000007301569,304.5706634332317,0.0,3.31587688,131.50648,2454964.506,0.688,3.152,185.6,0.013,0.37789,1.27,0.041,83.45,1097.0,342.77,6.03,0.442,0.24,0.0,0.0,5385.0,4.476,-0.06,0.875,0.835,3.587,9.878,11.4,1.0
K02280.01,-1.8646800518035889,0.3111700117588043,-0.005809236783534288,0.09560833126306534,0.005760000087320805,-13.08816623687744,183.90057098884918,-0.005760000087320805,-0.0019099999917671087,-2.986966928507716e-08,1.0879250764846802,0.002429999876767397,66.25718645720262,-0.0019099999917671087,26.0203329,154.5286,2454987.529,0.7040000000000001,4.965,1164.4,0.033,0.77769,4.53,0.168,88.67,675.0,49.09,30.3,0.448,0.236,0.0,0.0,5624.0,4.218,0.04,1.244,0.931,5.891,22.805,23.7,1.0
K00792.01,-5.173570156097412,2.067080020904541,-0.040942136198282235,0.3147493004798889,0.007980000227689743,-7.839080333709718,66.83613259535663,-0.007980000227689743,0.0,2.021016757393206e-09,3.620325088500977,0.0,171.69884570207032,0.0,1.433769925,170.403536,2455003.404,1.268,1.8868,1976.3,0.319,0.1372,46.58,0.026,58.99,1920.0,3209.29,2.46,0.353,0.29,0.0,0.0,6017.0,4.22,0.02,1.339,1.083,10.709,67.788,112.6,1.0
K00603.01,-4.5705299377441415,1.1871299743652344,-0.0590166375041008,0.4943625628948212,0.07568500004708767,-5.152277946472168,27.76121186841811,-0.017580000683665276,0.013269999995827677,3.7961227007148616e-07,2.8788299560546875,0.037090003490448,109.75522931803869,0.013269999995827677,2.192009479,171.671953,2455004.672,1.248,2.9453,1475.6,0.292,0.04695,35.9,0.032,56.89,1446.0,1030.69,2.28,0.453,0.233,0.0,0.0,5499.0,4.28,0.04,1.125,0.878,18.653,136.406,131.2,1.0
